price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,servant room,pooja room,furnishing_type,luxury
0.28,2.0,2.0,2,mid floor,relatively new,sector 107,flat,489.0,no,no,unfurnished,normal
0.24,1.0,1.0,1,low floor,relatively new,sector 103,flat,360.0,no,no,unfurnished,low
0.35,2.0,2.0,2,mid floor,relatively new,sector 107,flat,547.0,no,no,unfurnished,normal
0.51,3.0,2.0,2,mid floor,relatively new,sector 107,flat,645.0,no,no,unfurnished,low
0.35,2.0,2.0,2,mid floor,relatively new,sector 107,flat,547.0,no,no,unfurnished,normal
0.29,2.0,2.0,2,high floor,relatively new,sector 107,flat,489.0,no,no,unfurnished,normal
0.36,2.0,2.0,2,mid floor,relatively new,sector 107,flat,547.0,no,no,unfurnished,normal
2.0,3.0,3.0,3,low floor,relatively new,sector 65,flat,1650.0,yes,no,semifurnished,luxrious
2.7,4.0,4.0,3,mid floor,relatively new,sector 66,flat,2211.2000000000003,yes,no,unfurnished,low
4.94,3.0,4.0,3,high floor,moderately old,sector 65,flat,2434.4,yes,no,unfurnished,luxrious
1.75,4.0,4.0,2,mid floor,relatively new,sector 69,flat,1608.0,no,no,semifurnished,semi_luxrious
1.25,4.0,5.0,2,mid floor,relatively new,sector 90,flat,2060.0,yes,no,unfurnished,luxrious
0.92,3.0,4.0,3,low floor,relatively new,sector 90,flat,1161.0,yes,no,unfurnished,luxrious
1.3,4.0,5.0,2,mid floor,relatively new,sector 90,flat,1825.0,yes,no,unfurnished,semi_luxrious
0.62,2.0,2.0,1,low floor,relatively new,sector 69,flat,482.0,no,no,semifurnished,semi_luxrious
1.92,4.0,5.0,3+,mid floor,relatively new,sector 69,flat,1920.0,yes,no,semifurnished,luxrious
2.0,4.0,4.0,3,mid floor,relatively new,sector 56,flat,2100.0,no,no,semifurnished,normal
2.0,4.0,5.0,3+,low floor,relatively new,sector 70,flat,1920.0,yes,no,semifurnished,normal
0.75,3.0,4.0,3,low floor,relatively new,sector 1,flat,2445.0,yes,no,unfurnished,low
1.85,3.0,4.0,3,low floor,relatively new,sector 85,flat,1926.4,yes,no,semifurnished,normal
0.89,2.0,2.0,3+,mid floor,relatively new,sector 91,flat,1200.0,no,no,semifurnished,low
1.25,3.0,4.0,2,mid floor,relatively new,sector 85,flat,1696.0,yes,no,semifurnished,normal
2.15,3.0,3.0,3,mid floor,relatively new,sector 102,flat,1592.0,no,no,semifurnished,normal
3.05,3.0,3.0,3+,high floor,relatively new,sector 67,flat,1688.0,yes,no,semifurnished,luxrious
2.65,3.0,3.0,3,groundfloor,relatively new,sector 67,flat,1700.0,no,no,semifurnished,luxrious
0.49,2.0,2.0,3,mid floor,relatively new,sector 81,flat,635.0,no,no,unfurnished,luxrious
1.82,3.0,3.0,3,high floor,relatively new,sector 70,flat,1550.0,no,no,unfurnished,semi_luxrious
0.5,2.0,2.0,3,mid floor,relatively new,sector 81,flat,635.0,no,no,unfurnished,luxrious
0.92,3.0,3.0,3,high floor,relatively new,sector 77,flat,1400.0,no,no,semifurnished,normal
1.65,3.0,4.0,3,low floor,relatively new,sector 70,flat,1267.0,yes,no,furnished,luxrious
1.1,2.0,2.0,2,mid floor,relatively new,sector 70,flat,1160.0,no,no,unfurnished,normal
1.55,3.0,3.0,3,mid floor,relatively new,sector 70,flat,1400.0,yes,yes,unfurnished,normal
1.25,3.0,3.0,2,low floor,relatively new,sector 70,flat,1200.0,no,no,unfurnished,normal
1.6,4.0,4.0,3,low floor,relatively new,sector 70,flat,1400.0,no,no,unfurnished,normal
1.15,2.0,2.0,3,mid floor,relatively new,sector 70,flat,1080.0,no,no,unfurnished,normal
1.6,3.0,3.0,3,mid floor,relatively new,sector 70,flat,1161.0,yes,yes,unfurnished,normal
4.0,4.0,5.0,3+,high floor,relatively new,sector 81,flat,3360.0,yes,no,semifurnished,luxrious
2.22,3.0,4.0,3+,high floor,relatively new,sector 81,flat,2128.0,yes,no,semifurnished,luxrious
3.0,4.0,5.0,2,mid floor,relatively new,sector 81,flat,2548.0,yes,no,semifurnished,semi_luxrious
1.0,2.0,2.0,2,high floor,relatively new,sector 82,flat,1148.0,no,no,semifurnished,semi_luxrious
10.75,5.0,7.0,3,mid floor,relatively new,sector 62,flat,4411.2,yes,no,semifurnished,luxrious
9.14,4.0,6.0,3,hometop,relatively new,sector 62,flat,3258.0,yes,no,semifurnished,luxrious
8.35,4.0,6.0,3,hometop,relatively new,sector 62,flat,3423.2000000000003,yes,yes,unfurnished,luxrious
0.73,3.0,3.0,3+,low floor,moderately old,sector 1,flat,1400.0,yes,no,unfurnished,semi_luxrious
0.95,3.0,4.0,3,mid floor,moderately old,sector 1,flat,1900.0,yes,no,unfurnished,semi_luxrious
0.48,2.0,2.0,3,mid floor,moderately old,sector 1,flat,770.0,no,no,unfurnished,semi_luxrious
0.86,3.0,3.0,3+,low floor,moderately old,sector 1,flat,1877.0,yes,no,unfurnished,semi_luxrious
0.81,3.0,3.0,3+,low floor,moderately old,sector 1,flat,1877.0,yes,no,unfurnished,semi_luxrious
2.9,3.0,3.0,3,groundfloor,relatively new,sector 67,flat,1637.6,no,no,semifurnished,normal
0.37,1.0,1.0,2,low floor,relatively new,sector 71,flat,366.510795,no,no,semifurnished,normal
0.59,2.0,2.0,1,mid floor,moderately old,sector 71,flat,540.885975,no,no,unfurnished,semi_luxrious
0.6,2.0,2.0,1,mid floor,relatively new,sector 71,flat,600.0,no,yes,unfurnished,semi_luxrious
0.37,1.0,1.0,2,low floor,relatively new,sector 71,flat,366.510795,no,no,unfurnished,semi_luxrious
0.9,2.0,2.0,3+,low floor,relatively new,sector 107,flat,1092.8,no,no,unfurnished,low
1.66,3.0,5.0,3,mid floor,relatively new,sector 70,flat,1161.0,yes,no,unfurnished,semi_luxrious
2.0,4.0,4.0,3+,high floor,moderately old,sector 90,flat,2181.6,yes,no,unfurnished,normal
1.67,3.0,5.0,3,mid floor,moderately old,sector 70,flat,1161.0,yes,no,unfurnished,semi_luxrious
1.1,2.0,2.0,2,mid floor,relatively new,sector 70,flat,1300.0,no,no,unfurnished,semi_luxrious
1.6,3.0,5.0,3,mid floor,relatively new,sector 70,flat,1161.0,yes,no,unfurnished,semi_luxrious
1.07,2.0,2.0,3,mid floor,relatively new,sector 70,flat,1080.0,no,no,unfurnished,semi_luxrious
1.76,4.0,4.0,2,mid floor,relatively new,sector 69,flat,1608.0,no,no,unfurnished,semi_luxrious
1.55,3.0,3.0,2,mid floor,relatively new,sector 69,flat,1262.4,no,yes,unfurnished,semi_luxrious
5.5,4.0,5.0,3+,high floor,new property,sector 2,flat,4640.0,yes,yes,unfurnished,luxrious
0.27,2.0,2.0,1,mid floor,relatively new,sector 99,flat,484.0,no,no,unfurnished,normal
0.26,2.0,2.0,1,mid floor,relatively new,sector 99,flat,550.0,no,no,unfurnished,semi_luxrious
1.25,2.0,2.0,2,groundfloor,relatively new,sector 102,flat,972.0,no,no,unfurnished,semi_luxrious
2.1,3.0,4.0,3+,mid floor,relatively new,sector 102,flat,1719.2,yes,no,unfurnished,normal
0.95,2.0,2.0,3+,low floor,relatively new,sector 106,flat,845.0,no,no,unfurnished,normal
0.92,2.0,2.0,3+,low floor,relatively new,sector 106,flat,845.0,no,no,unfurnished,luxrious
1.25,3.0,4.0,3+,mid floor,relatively new,sector 106,flat,1130.0,yes,no,unfurnished,luxrious
0.87,2.0,2.0,3+,low floor,new property,sector 106,flat,940.0,no,no,unfurnished,luxrious
1.2,3.0,4.0,3+,mid floor,relatively new,sector 106,flat,1130.0,yes,no,unfurnished,luxrious
0.8,2.0,2.0,3,mid floor,relatively new,sector 37,flat,900.0,no,no,unfurnished,luxrious
0.98,3.0,3.0,3+,mid floor,relatively new,sector 37,flat,1400.0,no,yes,unfurnished,luxrious
1.32,2.0,2.0,2,low floor,relatively new,sector 113,flat,1099.0,no,no,unfurnished,normal
1.35,3.0,3.0,3,mid floor,old property,sector 56,flat,1600.0,no,no,semifurnished,semi_luxrious
3.45,4.0,5.0,3+,mid floor,relatively new,sector 111,flat,2360.0,yes,no,unfurnished,semi_luxrious
2.4,3.0,4.0,3+,mid floor,new property,sector 81,flat,2128.0,yes,no,semifurnished,luxrious
3.45,4.0,4.0,3+,mid floor,new property,sector 81,flat,2297.6,yes,no,furnished,luxrious
2.25,3.0,3.0,3+,high floor,relatively new,sector 81,flat,1705.6,yes,no,furnished,luxrious
1.25,3.0,3.0,3,low floor,relatively new,sector 37,flat,1400.0,no,no,unfurnished,normal
1.43,3.0,3.0,3+,low floor,relatively new,sector 37,flat,1680.0,yes,no,unfurnished,normal
1.27,3.0,3.0,3,low floor,relatively new,sector 37,flat,1410.4,no,no,unfurnished,normal
1.43,3.0,3.0,3+,low floor,relatively new,sector 37,flat,1700.0,yes,no,unfurnished,normal
1.25,3.0,3.0,3,low floor,relatively new,sector 37,flat,1400.0,no,no,unfurnished,normal
1.44,3.0,3.0,3+,low floor,relatively new,sector 37,flat,1600.0,yes,no,unfurnished,normal
1.27,3.0,3.0,3,low floor,relatively new,sector 37,flat,1410.0,no,no,unfurnished,normal
1.1,3.0,4.0,3,mid floor,relatively new,sector 37,flat,1760.0,yes,no,unfurnished,normal
1.4,4.0,5.0,3,mid floor,relatively new,sector 37,flat,2100.0,yes,yes,unfurnished,normal
0.99,3.0,4.0,3,mid floor,relatively new,sector 37,flat,1510.0,yes,no,unfurnished,normal
0.86,2.0,3.0,3,mid floor,relatively new,sector 37,flat,1310.0,no,no,unfurnished,normal
0.98,3.0,4.0,3,mid floor,relatively new,sector 37,flat,1510.0,yes,no,unfurnished,normal
0.85,2.0,3.0,3,mid floor,relatively new,sector 37,flat,1310.0,no,no,unfurnished,normal
1.79,4.0,3.0,3,high floor,relatively new,sector 37,flat,1598.4,no,no,semifurnished,normal
1.5,3.0,3.0,3,high floor,relatively new,sector 37,flat,1560.0,no,no,unfurnished,normal
1.77,4.0,3.0,3,high floor,relatively new,sector 37,flat,1860.0,yes,yes,unfurnished,normal
1.5,3.0,3.0,3,high floor,relatively new,sector 37,flat,1570.0,no,no,unfurnished,normal
1.49,3.0,3.0,3,high floor,relatively new,sector 37,flat,1580.0,no,no,unfurnished,normal
1.8,4.0,3.0,3,high floor,relatively new,sector 37,flat,1860.0,yes,yes,unfurnished,normal
1.06,2.0,2.0,2,high floor,relatively new,sector 85,flat,1336.8000000000002,no,no,unfurnished,normal
1.14,2.0,2.0,3,high floor,relatively new,sector 85,flat,1417.6,no,no,unfurnished,normal
0.36,2.0,2.0,1,mid floor,relatively new,sector 84,flat,481.0,no,no,furnished,semi_luxrious
0.34,2.0,2.0,1,low floor,relatively new,sector 84,flat,483.0,no,no,semifurnished,semi_luxrious
0.34,2.0,2.0,1,low floor,relatively new,sector 84,flat,583.0,no,no,unfurnished,semi_luxrious
0.35,2.0,2.0,1,mid floor,relatively new,sector 84,flat,481.0,no,no,unfurnished,semi_luxrious
1.05,2.0,2.0,3,high floor,relatively new,sector 85,flat,1312.0,no,no,unfurnished,normal
1.72,3.0,3.0,2,low floor,old property,sector 49,flat,2200.0,no,no,semifurnished,luxrious
1.55,3.0,5.0,3,mid floor,relatively new,sector 70,flat,1161.0,yes,no,unfurnished,luxrious
1.5,3.0,5.0,3,mid floor,relatively new,sector 70,flat,1161.0,yes,no,semifurnished,luxrious
2.05,4.0,4.0,3,mid floor,relatively new,sector 56,flat,1950.0,yes,no,semifurnished,normal
2.11,3.0,2.0,3,low floor,relatively new,sector 56,flat,2150.0,no,no,semifurnished,luxrious
1.18,2.0,2.0,3,mid floor,new property,sector 70,flat,1000.0,no,yes,unfurnished,luxrious
1.15,2.0,2.0,3,low floor,new property,sector 70,flat,1000.0,no,yes,unfurnished,luxrious
1.66,3.0,3.0,3+,mid floor,new property,sector 70,flat,1500.0,yes,no,unfurnished,luxrious
1.68,3.0,3.0,3+,mid floor,new property,sector 70,flat,1560.0,yes,no,unfurnished,luxrious
3.95,3.0,4.0,2,high floor,relatively new,sector 108,flat,1512.0,yes,no,unfurnished,normal
2.1,2.0,2.0,3,high floor,new property,sector 62,flat,1200.0,no,no,semifurnished,normal
1.64,3.0,3.0,3+,low floor,new property,sector 70,flat,1642.0,yes,no,unfurnished,luxrious
1.69,3.0,3.0,3+,mid floor,new property,sector 70,flat,1650.0,yes,no,unfurnished,luxrious
6.15,3.0,3.0,3,high floor,moderately old,sector 65,flat,2710.0,yes,no,semifurnished,semi_luxrious
6.1,3.0,3.0,3,hometop,moderately old,sector 65,flat,2710.0,yes,no,semifurnished,luxrious
1.59,3.0,3.0,3+,mid floor,relatively new,sector 82,flat,1538.0,no,no,furnished,luxrious
1.08,3.0,4.0,3+,mid floor,relatively new,sector 77,flat,1600.0,yes,no,semifurnished,luxrious
1.09,3.0,4.0,3+,mid floor,relatively new,sector 77,flat,1620.0,yes,no,semifurnished,luxrious
0.85,2.0,2.0,2,mid floor,relatively new,sector 70,flat,744.0,no,no,semifurnished,normal
3.95,3.0,5.0,2,high floor,new property,sector 108,flat,1512.005033,yes,no,unfurnished,luxrious
2.5,3.0,3.0,2,high floor,new property,sector 108,flat,1111.480314,no,no,unfurnished,luxrious
2.05,4.0,4.0,3+,mid floor,relatively new,sector 56,flat,2400.0,no,no,semifurnished,semi_luxrious
1.5,3.0,3.0,3+,low floor,relatively new,sector 56,flat,1800.0,yes,no,semifurnished,luxrious
1.45,3.0,3.0,3+,mid floor,relatively new,sector 52,flat,1700.0,no,no,semifurnished,semi_luxrious
1.2,2.0,2.0,3,mid floor,relatively new,sector 85,flat,1000.0,no,no,semifurnished,luxrious
2.4,3.0,3.0,3,low floor,relatively new,sector 65,flat,1250.0,yes,no,semifurnished,normal
2.5,3.0,3.0,2,high floor,relatively new,sector 81,flat,1350.0,yes,no,furnished,luxrious
1.55,3.0,3.0,3,low floor,relatively new,sector 83,flat,1095.0,yes,no,semifurnished,luxrious
1.76,3.0,3.0,3,mid floor,relatively new,sector 83,flat,1240.0,yes,no,semifurnished,luxrious
1.76,3.0,3.0,3,mid floor,relatively new,sector 83,flat,1240.00128,yes,no,semifurnished,luxrious
1.4,3.0,4.0,2,mid floor,moderately old,sector 80,flat,1576.0,no,yes,unfurnished,luxrious
1.1,3.0,3.0,3,mid floor,moderately old,sector 80,flat,1391.0,yes,no,unfurnished,luxrious
2.45,3.0,3.0,2,mid floor,relatively new,sector 81,flat,1500.0,yes,no,semifurnished,luxrious
3.8,3.0,4.0,1,high floor,moderately old,sector 58,flat,1600.0,yes,no,semifurnished,luxrious
5.75,3.0,4.0,3,high floor,relatively new,sector 54,flat,1700.0,yes,no,furnished,luxrious
10.0,4.0,5.0,3+,hometop,moderately old,sector 54,flat,2800.0,yes,no,furnished,luxrious
6.2,3.0,4.0,3+,high floor,relatively new,sector 28,flat,1900.0,yes,no,semifurnished,luxrious
1.75,3.0,3.0,3,mid floor,relatively new,sector 83,flat,1240.0,yes,no,semifurnished,luxrious
2.4,3.0,3.0,2,mid floor,relatively new,sector 81,flat,1400.0,yes,no,furnished,luxrious
1.75,3.0,3.0,3,mid floor,relatively new,sector 83,flat,1240.00128,yes,no,semifurnished,luxrious
1.4,3.0,4.0,2,mid floor,moderately old,sector 80,flat,1634.0,yes,yes,unfurnished,luxrious
0.18,1.0,1.0,1,high floor,relatively new,sector 95,flat,3212.0,no,no,unfurnished,normal
0.2,1.0,1.0,1,mid floor,relatively new,sector 95,flat,366.080239,no,no,unfurnished,semi_luxrious
1.2,3.0,3.0,3,low floor,relatively new,sector 71,flat,1296.0,no,no,semifurnished,normal
1.26,2.0,2.0,3,mid floor,relatively new,sector 102,flat,972.0,no,no,semifurnished,normal
1.34,3.0,3.0,3+,high floor,relatively new,sector 103,flat,1350.0,no,no,unfurnished,semi_luxrious
2.5,4.0,4.0,3+,high floor,new property,sector 104,flat,2520.0,yes,no,unfurnished,low
3.7,4.0,5.0,3+,high floor,relatively new,sector 111,flat,2450.0,yes,no,semifurnished,luxrious
0.6,3.0,2.0,2,mid floor,moderately old,sector 1,flat,1077.0,no,no,unfurnished,semi_luxrious
2.2,4.0,4.0,3+,high floor,relatively new,sector 84,flat,2747.2000000000003,yes,no,unfurnished,semi_luxrious
7.0,4.0,6.0,3+,high floor,moderately old,sector 54,flat,2400.0,yes,yes,semifurnished,semi_luxrious
2.6,4.0,4.0,3+,high floor,relatively new,sector 104,flat,2520.0,yes,no,unfurnished,luxrious
5.8,3.0,4.0,3,high floor,new property,sector 59,flat,3025.0,yes,no,semifurnished,normal
1.8,3.0,3.0,3+,mid floor,new property,sector 70,flat,1560.0,no,no,semifurnished,normal
1.4,2.0,2.0,2,high floor,new property,sector 74,flat,1139.2,no,no,semifurnished,luxrious
2.05,4.0,4.0,3+,low floor,relatively new,sector 85,flat,2250.0,yes,no,semifurnished,normal
1.17,2.0,3.0,3,mid floor,relatively new,sector 85,flat,1350.0,no,no,unfurnished,normal
1.58,3.0,3.0,1,high floor,relatively new,sector 86,flat,1450.0,no,yes,semifurnished,luxrious
1.25,3.0,3.0,3,mid floor,relatively new,sector 90,flat,1540.0,no,yes,unfurnished,luxrious
0.37,3.0,2.0,1,mid floor,relatively new,sector 95,flat,644.111776,no,yes,semifurnished,semi_luxrious
0.38,3.0,2.0,1,low floor,relatively new,sector 95,flat,644.111776,no,yes,semifurnished,semi_luxrious
0.32,2.0,2.0,1,mid floor,relatively new,sector 95,flat,549.174178,no,yes,semifurnished,semi_luxrious
0.32,2.0,2.0,1,mid floor,relatively new,sector 95,flat,549.174178,no,yes,semifurnished,normal
0.2,1.0,1.0,1,mid floor,relatively new,sector 95,flat,366.080239,no,yes,unfurnished,normal
0.21,1.0,1.0,1,low floor,relatively new,sector 95,flat,366.080239,no,yes,unfurnished,normal
1.22,3.0,5.0,3+,mid floor,relatively new,sector 82,flat,1700.0,yes,yes,semifurnished,semi_luxrious
1.35,3.0,3.0,3,mid floor,relatively new,sector 84,flat,1400.0,no,yes,unfurnished,semi_luxrious
0.55,2.0,2.0,1,mid floor,relatively new,sector 71,flat,639.0,no,no,semifurnished,low
1.12,4.0,4.0,2,high floor,relatively new,sector 92,flat,2090.0,yes,no,unfurnished,semi_luxrious
1.1,4.0,4.0,3,low floor,relatively new,sector 92,flat,2057.0,yes,no,unfurnished,semi_luxrious
0.68,3.0,3.0,2,high floor,relatively new,sector 92,flat,1298.0,no,yes,unfurnished,semi_luxrious
1.19,4.0,3.0,3,high floor,relatively new,sector 92,flat,2280.0,yes,no,unfurnished,semi_luxrious
0.48,2.0,2.0,1,mid floor,relatively new,sector 102,flat,532.0,no,no,unfurnished,luxrious
2.95,4.0,4.0,3+,mid floor,relatively new,sector 109,flat,2850.0,yes,no,semifurnished,luxrious
0.98,2.0,2.0,3,high floor,moderately old,sector 2,flat,1252.0,no,no,unfurnished,semi_luxrious
1.55,3.0,4.0,3+,mid floor,moderately old,sector 2,flat,1536.0,yes,no,unfurnished,semi_luxrious
1.01,2.0,2.0,3,groundfloor,moderately old,sector 2,flat,1132.0,no,no,unfurnished,semi_luxrious
1.51,3.0,4.0,3+,mid floor,moderately old,sector 2,flat,1536.0,yes,no,unfurnished,semi_luxrious
1.4,3.0,3.0,3+,mid floor,moderately old,sector 2,flat,1424.0,no,no,unfurnished,semi_luxrious
1.59,3.0,4.0,3+,high floor,moderately old,sector 2,flat,1536.0,yes,no,unfurnished,semi_luxrious
0.56,1.0,2.0,2,mid floor,moderately old,sector 2,flat,651.0,no,no,unfurnished,semi_luxrious
2.0,3.0,4.0,3+,high floor,relatively new,sector 102,flat,1650.0,yes,no,semifurnished,luxrious
1.35,3.0,4.0,3+,mid floor,relatively new,sector 102,flat,1250.0,yes,yes,semifurnished,luxrious
1.9,3.0,3.0,3+,low floor,relatively new,sector 102,flat,2250.0,yes,no,unfurnished,luxrious
1.7,3.0,4.0,3+,mid floor,relatively new,sector 102,flat,1500.0,yes,yes,semifurnished,luxrious
1.15,3.0,3.0,3,high floor,relatively new,sector 106,flat,1550.0,yes,yes,semifurnished,luxrious
1.1,3.0,3.0,3+,high floor,moderately old,sector 84,flat,1512.0,no,no,semifurnished,semi_luxrious
1.3,3.0,3.0,3,low floor,relatively new,sector 102,flat,1022.5705,yes,no,semifurnished,luxrious
4.85,4.0,5.0,3,high floor,relatively new,sector 58,flat,2864.0,yes,yes,semifurnished,normal
2.2,2.0,2.0,1,mid floor,relatively new,sector 58,flat,1375.0,no,yes,semifurnished,normal
1.25,3.0,3.0,3,low floor,relatively new,sector 108,flat,1350.0,yes,yes,unfurnished,luxrious
1.55,3.0,3.0,3+,mid floor,relatively new,sector 108,flat,1550.0,yes,yes,semifurnished,luxrious
1.9,3.0,3.0,3+,high floor,new property,sector 102,flat,1450.0,no,yes,unfurnished,luxrious
1.6,3.0,4.0,3+,mid floor,relatively new,sector 92,flat,1476.0,yes,no,semifurnished,luxrious
3.0,4.0,5.0,3+,mid floor,relatively new,sector 66,flat,1680.0,yes,no,semifurnished,normal
2.2,2.0,2.0,2,mid floor,relatively new,sector 58,flat,1100.0,no,no,unfurnished,normal
5.2,4.0,6.0,3+,high floor,relatively new,sector 112,flat,3500.0,yes,yes,semifurnished,luxrious
2.35,3.0,4.0,3,mid floor,old property,sector 28,flat,1600.0,yes,no,semifurnished,semi_luxrious
2.77,4.0,4.0,3+,low floor,relatively new,sector 65,flat,1975.0,yes,no,furnished,luxrious
2.7,3.0,3.0,3,mid floor,relatively new,sector 65,flat,1650.0,yes,no,semifurnished,semi_luxrious
2.35,3.0,3.0,3,low floor,relatively new,sector 65,flat,1650.0,yes,no,semifurnished,luxrious
2.79,4.0,4.0,3+,low floor,relatively new,sector 65,flat,1975.0,yes,no,furnished,luxrious
2.3,3.0,4.0,3,low floor,relatively new,sector 65,flat,1650.0,yes,yes,furnished,luxrious
2.1,3.0,4.0,3+,mid floor,old property,sector 56,flat,2000.0,no,no,semifurnished,luxrious
1.35,3.0,2.0,2,low floor,old property,sector 56,flat,1300.0,no,no,unfurnished,luxrious
2.23,3.0,4.0,3+,mid floor,relatively new,sector 104,flat,2250.0,yes,no,semifurnished,luxrious
2.08,4.0,4.0,3+,low floor,relatively new,sector 108,flat,2100.0,yes,no,unfurnished,luxrious
1.3,3.0,3.0,3+,mid floor,relatively new,sector 108,flat,1558.0,no,no,unfurnished,luxrious
0.48,2.0,2.0,1,mid floor,relatively new,sector 102,flat,532.0,no,no,unfurnished,luxrious
2.33,3.0,3.0,3,high floor,relatively new,sector 108,flat,1611.0,no,no,semifurnished,luxrious
1.75,3.0,3.0,3,mid floor,old property,sector 48,flat,1800.0,yes,no,furnished,semi_luxrious
1.6,3.0,3.0,3,high floor,old property,sector 48,flat,1600.0,no,no,semifurnished,luxrious
1.5,3.0,3.0,3,low floor,old property,sector 48,flat,1400.0,no,no,semifurnished,luxrious
1.9,3.0,3.0,3,low floor,old property,sector 49,flat,1400.0,no,no,semifurnished,normal
3.7,4.0,5.0,3,mid floor,relatively new,sector 60,flat,2240.0,yes,no,semifurnished,luxrious
3.75,4.0,5.0,3,high floor,relatively new,sector 60,flat,2240.0,yes,no,unfurnished,luxrious
3.4,3.0,4.0,3,high floor,relatively new,sector 67,flat,1900.0,yes,no,semifurnished,semi_luxrious
2.2,3.0,4.0,3,mid floor,relatively new,sector 109,flat,1676.0,yes,no,unfurnished,luxrious
0.83,2.0,2.0,2,high floor,relatively new,sector 83,flat,945.0,no,yes,unfurnished,luxrious
1.45,3.0,3.0,3,mid floor,relatively new,sector 102,flat,1320.0,yes,no,unfurnished,luxrious
