price,bedRoom,bathroom,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,floor_type,agePossession,sector,type,luxury,balcony
2.35,3.0,3.0,1850.0,0,0,0,0,0,0,1.0,0.0,127.0,0.0,3.0,4.0
3.25,4.0,4.0,2720.0,0,1,0,0,1,2,2.0,3.0,75.0,0.0,3.0,3.0
4.25,5.0,5.0,3104.0,0,1,0,0,0,2,3.0,3.0,75.0,0.0,2.0,4.0
1.45,3.0,3.0,1611.0,0,0,0,0,0,2,1.0,3.0,111.0,0.0,3.0,3.0
1.15,2.0,2.0,865.0,1,0,0,0,0,0,1.0,3.0,65.0,0.0,3.0,3.0
2.0,3.0,3.0,1700.0,0,1,0,0,0,2,2.0,3.0,124.0,0.0,2.0,2.0
0.27,1.0,1.0,339.0,0,0,0,0,0,1,2.0,3.0,168.0,0.0,1.0,0.0
1.21,3.0,3.0,1500.0,0,0,0,0,0,0,1.0,0.0,70.0,0.0,3.0,3.0
6.3,4.0,5.0,4500.0,0,0,0,0,0,0,3.0,3.0,72.0,1.0,3.0,4.0
2.2,3.0,3.0,1257.0,1,1,0,1,1,1,1.0,3.0,164.0,0.0,1.0,4.0
0.9,7.0,4.0,904.0,0,0,0,0,0,2,3.0,0.0,74.0,1.0,0.0,4.0
5.6,8.0,6.0,3240.0,1,1,1,1,0,2,3.0,0.0,88.0,1.0,0.0,4.0
1.6,2.0,2.0,66.0,0,0,0,0,0,2,3.0,3.0,46.0,0.0,0.0,1.0
2.5,4.0,4.0,2450.0,0,1,0,0,0,2,3.0,0.0,120.0,0.0,0.0,4.0
1.9,2.0,2.0,1358.016,0,0,0,0,0,2,2.0,3.0,144.0,0.0,1.0,1.0
0.26,2.0,2.0,481.684525,0,0,0,0,0,2,1.0,3.0,190.0,0.0,2.0,0.0
0.24,1.0,1.0,360.0,0,0,0,0,0,2,3.0,3.0,65.0,0.0,0.0,0.0
0.5,2.0,2.0,605.0,0,0,0,0,0,2,1.0,3.0,65.0,0.0,0.0,1.0
6.75,12.0,12.0,2088.0,1,1,0,1,1,0,3.0,0.0,125.0,1.0,1.0,4.0
0.55,2.0,2.0,639.0,0,0,0,0,0,0,1.0,3.0,153.0,0.0,0.0,0.0
1.1,2.0,2.0,1380.0,0,0,0,0,0,2,2.0,1.0,105.0,0.0,1.0,1.0
1.9,3.0,4.0,3344.0,1,1,0,1,1,0,1.0,3.0,65.0,0.0,1.0,4.0
0.33,2.0,2.0,613.6,0,0,0,0,1,0,2.0,1.0,179.0,0.0,2.0,0.0
0.42,2.0,2.0,601.0,0,0,0,0,0,2,3.0,3.0,170.0,0.0,2.0,0.0
1.35,3.0,3.0,1022.5705,0,1,0,0,0,2,1.0,3.0,64.0,0.0,2.0,3.0
1.56,3.0,4.0,1450.0,0,0,1,0,0,2,2.0,3.0,170.0,0.0,3.0,4.0
7.5,12.0,12.0,1937.0,1,1,1,1,0,0,3.0,1.0,120.0,1.0,2.0,4.0
2.45,3.0,4.0,1840.0,0,1,0,0,0,0,2.0,3.0,66.0,0.0,1.0,4.0
0.7,3.0,3.0,1054.48,0,0,0,0,0,2,3.0,0.0,114.0,1.0,0.0,2.0
1.4,3.0,3.0,1400.0,0,0,0,0,0,2,1.0,3.0,72.0,0.0,2.0,4.0
5.7,5.0,5.0,4450.0,0,0,0,1,0,1,3.0,2.0,88.0,1.0,2.0,1.0
4.85,4.0,5.0,2864.0,1,1,0,1,1,0,2.0,3.0,136.0,0.0,1.0,3.0
1.1,3.0,3.0,1989.87,0,0,0,0,0,2,1.0,3.0,111.0,0.0,2.0,3.0
0.5,2.0,2.0,520.0,0,0,0,0,0,2,1.0,3.0,170.0,0.0,0.0,0.0
10.0,12.0,12.0,2250.0,1,1,0,0,0,0,3.0,3.0,95.0,1.0,3.0,4.0
0.88,2.0,2.0,1092.8,0,0,0,0,0,2,3.0,3.0,70.0,0.0,2.0,4.0
2.4,2.0,2.0,900.0,0,0,0,0,1,1,1.0,3.0,92.0,0.0,3.0,1.0
2.2,3.0,3.0,1544.0,0,0,0,1,0,1,1.0,3.0,170.0,0.0,2.0,0.0
1.85,3.0,3.0,250.0,0,0,0,0,0,2,3.0,0.0,146.0,1.0,1.0,3.0
4.35,8.0,8.0,1840.0,1,0,0,1,0,0,3.0,3.0,122.0,1.0,0.0,1.0
0.93,2.0,2.0,875.0,0,0,0,0,1,2,1.0,4.0,190.0,0.0,1.0,1.0
8.4,4.0,4.0,2432.0,0,1,1,1,0,0,3.0,3.0,98.0,1.0,3.0,4.0
1.16,5.0,4.0,992.0,0,0,0,0,1,2,3.0,0.0,150.0,1.0,1.0,1.0
1.29,3.0,3.0,1629.0,1,0,0,0,1,2,1.0,1.0,171.0,0.0,2.0,3.0
2.3,3.0,4.0,2068.0,0,1,0,0,1,2,1.0,1.0,72.0,0.0,2.0,4.0
0.38,2.0,2.0,850.0,0,0,0,0,0,2,3.0,0.0,138.0,0.0,0.0,1.0
1.25,4.0,4.0,1714.4,0,1,0,0,0,2,2.0,3.0,177.0,0.0,2.0,3.0
1.65,3.0,3.0,1950.0,1,0,0,0,0,2,1.0,3.0,151.0,0.0,2.0,1.0
0.47,1.0,1.0,605.0,0,0,0,0,0,0,3.0,2.0,134.0,0.0,1.0,0.0
1.12,2.0,2.0,1335.0,0,0,0,0,1,2,1.0,3.0,169.0,0.0,1.0,3.0
4.1,3.0,3.0,150.0,1,0,0,1,1,0,3.0,2.0,83.0,1.0,0.0,1.0
2.78,3.0,3.0,1637.6,0,0,0,1,0,0,3.0,3.0,146.0,0.0,3.0,4.0
2.62,4.0,4.0,2520.0,0,1,0,0,0,2,2.0,3.0,66.0,0.0,3.0,4.0
1.99,3.0,4.0,2298.0,0,1,0,0,0,0,2.0,3.0,169.0,0.0,3.0,4.0
1.4,3.0,3.0,1022.5705,0,1,0,0,0,2,3.0,3.0,64.0,0.0,2.0,3.0
5.0,6.0,6.0,3250.0,0,0,0,0,0,2,3.0,0.0,88.0,1.0,0.0,1.0
1.6,4.0,1.0,3008.084,0,0,0,0,0,2,0.0,1.0,72.0,0.0,0.0,2.0
3.67,3.0,3.0,1632.0,0,1,0,0,0,2,2.0,3.0,144.0,0.0,1.0,1.0
0.29,1.0,1.0,250.0,0,0,0,0,0,0,0.0,0.0,130.0,0.0,1.0,2.0
0.5,3.0,3.0,512.0,0,0,0,0,0,2,0.0,3.0,177.0,0.0,0.0,0.0
1.5,3.0,3.0,1520.0,0,0,0,0,1,2,2.0,3.0,170.0,0.0,1.0,0.0
0.28,2.0,2.0,489.0,0,0,0,0,0,2,1.0,3.0,70.0,0.0,1.0,1.0
1.75,3.0,3.0,1128.0,1,1,0,1,1,2,1.0,3.0,64.0,0.0,1.0,3.0
0.6,3.0,2.0,900.0,0,0,0,0,0,2,3.0,1.0,35.0,0.0,0.0,0.0
4.5,5.0,5.0,1345.0,0,0,0,0,0,2,3.0,2.0,96.0,1.0,0.0,4.0
3.7,3.0,3.0,2400.0,0,0,0,0,0,2,3.0,4.0,143.0,0.0,2.0,4.0
0.3,1.0,1.0,410.0,0,0,0,0,0,2,0.0,2.0,129.0,0.0,0.0,1.0
4.8,4.0,6.0,2500.0,0,1,0,1,0,1,1.0,1.0,92.0,0.0,1.0,4.0
4.2,4.0,4.0,2900.0,0,1,0,0,0,0,2.0,3.0,164.0,0.0,2.0,4.0
0.95,3.0,3.0,1240.0,0,0,0,0,1,2,1.0,0.0,182.0,0.0,1.0,1.0
3.79,5.0,5.0,3064.0,0,1,0,0,1,2,3.0,3.0,75.0,0.0,3.0,3.0
0.7,3.0,3.0,1162.0,0,0,0,0,0,2,3.0,3.0,79.0,1.0,0.0,2.0
11.3,7.0,5.0,460.0,1,1,0,1,1,2,3.0,3.0,72.0,1.0,1.0,4.0
1.5,2.0,2.0,1225.0,0,0,0,0,0,2,2.0,1.0,190.0,0.0,1.0,3.0
1.4,4.0,5.0,2100.0,1,1,0,1,1,2,1.0,3.0,110.0,0.0,1.0,3.0
1.3,2.0,2.0,734.8514529999999,0,0,1,0,0,2,0.0,3.0,64.0,0.0,3.0,3.0
6.95,12.0,12.0,1733.0,0,1,1,0,0,0,3.0,1.0,135.0,1.0,2.0,4.0
1.7,4.0,4.0,2600.0,0,0,0,0,0,2,3.0,3.0,71.0,1.0,0.0,4.0
0.71,3.0,3.0,1326.0,0,0,0,1,0,2,3.0,3.0,177.0,0.0,2.0,3.0
1.65,3.0,3.0,1720.0,0,0,0,0,1,0,3.0,2.0,123.0,0.0,3.0,3.0
2.4,3.0,3.0,1668.8000000000002,0,1,0,0,0,0,1.0,0.0,123.0,0.0,3.0,4.0
2.2,3.0,4.0,1760.0,0,0,0,0,0,2,3.0,2.0,81.0,0.0,0.0,4.0
0.53,3.0,3.0,880.0,0,0,0,0,0,0,3.0,3.0,79.0,0.0,0.0,1.0
0.95,2.0,2.0,1132.0,0,0,0,0,0,0,3.0,0.0,88.0,0.0,2.0,3.0
1.59,3.0,3.0,1538.0,0,0,0,0,1,1,1.0,3.0,166.0,0.0,3.0,4.0
2.0,9.0,9.0,59.0,0,1,0,0,0,1,2.0,3.0,132.0,1.0,0.0,3.0
1.25,3.0,3.0,2050.0,0,1,0,0,0,2,2.0,3.0,177.0,0.0,1.0,3.0
1.1,3.0,3.0,1250.0,0,0,0,0,0,2,3.0,3.0,111.0,0.0,0.0,3.0
0.96,2.0,2.0,722.0,0,0,0,0,0,2,1.0,3.0,160.0,0.0,1.0,3.0
1.5,3.0,3.0,1240.0,1,0,0,0,0,2,1.0,4.0,105.0,0.0,2.0,3.0
1.25,3.0,3.0,1600.0,0,0,0,0,1,0,1.0,3.0,175.0,0.0,1.0,3.0
9.5,6.0,6.0,4941.0,0,0,0,0,0,0,3.0,0.0,105.0,1.0,1.0,4.0
1.66,4.0,4.0,1576.0,0,0,0,1,0,2,2.0,3.0,149.0,0.0,2.0,0.0
1.25,3.0,4.0,1544.0,0,1,0,1,0,2,3.0,3.0,170.0,0.0,2.0,4.0
0.36,1.0,1.0,406.0,0,0,0,0,0,2,1.0,3.0,107.0,0.0,2.0,0.0
1.1,2.0,2.0,882.0,1,0,0,0,0,2,2.0,3.0,169.0,0.0,2.0,3.0
1.75,4.0,4.0,1608.0,0,0,0,0,0,0,1.0,3.0,149.0,0.0,2.0,1.0
0.92,4.0,5.0,1600.0,0,0,0,0,0,0,2.0,0.0,177.0,0.0,3.0,4.0
0.65,3.0,3.0,1417.0,0,0,0,0,0,2,3.0,3.0,177.0,0.0,0.0,1.0
0.98,2.0,2.0,1056.0,1,0,0,0,0,0,1.0,3.0,70.0,0.0,3.0,3.0
1.0,2.0,2.0,1450.0,1,0,0,0,0,2,1.0,3.0,171.0,0.0,2.0,3.0
1.93,3.0,4.0,1809.6,0,1,0,0,0,2,1.0,3.0,160.0,0.0,3.0,4.0
4.5,5.0,5.0,2500.0,0,0,0,0,0,2,3.0,3.0,81.0,1.0,0.0,0.0
11.25,7.0,5.0,4499.0,1,1,0,1,0,2,3.0,3.0,72.0,1.0,1.0,4.0
1.5,2.0,2.0,1421.0,1,0,0,1,0,2,3.0,2.0,80.0,1.0,0.0,1.0
0.82,2.0,2.0,77.31,1,0,0,0,0,2,2.0,3.0,66.0,0.0,3.0,3.0
0.28,2.0,2.0,489.0,0,0,0,0,0,2,1.0,3.0,70.0,0.0,1.0,1.0
0.46,2.0,2.0,710.0,0,0,0,0,0,1,1.0,3.0,190.0,0.0,1.0,1.0
1.25,3.0,3.0,1724.138,0,0,0,0,0,2,3.0,3.0,111.0,0.0,0.0,4.0
1.68,3.0,3.0,1334.4,0,0,0,0,0,2,0.0,3.0,149.0,0.0,3.0,1.0
1.75,4.0,5.0,2324.0,0,1,0,0,0,2,3.0,1.0,66.0,0.0,2.0,4.0
2.17,3.0,3.0,1549.0,0,0,0,0,0,2,3.0,4.0,140.0,0.0,0.0,3.0
0.43,3.0,3.0,462.68,0,0,0,0,0,2,3.0,3.0,68.0,1.0,0.0,3.0
0.66,3.0,2.0,613.0,0,0,0,0,0,2,3.0,2.0,138.0,1.0,1.0,0.0
1.85,3.0,4.0,1720.0,0,1,0,0,0,2,2.0,1.0,160.0,0.0,1.0,4.0
2.2,12.0,12.0,3197.0,0,1,0,0,0,1,1.0,1.0,120.0,1.0,1.0,4.0
2.87,4.0,4.0,2298.0,0,1,0,0,0,2,3.0,4.0,78.0,0.0,2.0,4.0
17.0,5.0,8.0,4842.0,1,1,1,1,0,1,3.0,3.0,155.0,1.0,2.0,3.0
8.7,4.0,5.0,2248.84,1,1,0,0,0,2,3.0,1.0,145.0,1.0,3.0,1.0
0.95,4.0,3.0,1066.0,0,0,0,0,0,2,3.0,2.0,100.0,1.0,0.0,1.0
0.37,2.0,2.0,438.4,0,0,0,0,0,2,1.0,3.0,70.0,0.0,2.0,0.0
2.95,4.0,3.0,1797.0,0,0,0,1,1,1,3.0,1.0,149.0,1.0,3.0,1.0
2.1,3.0,2.0,1549.0,0,0,0,0,0,2,3.0,1.0,140.0,0.0,3.0,3.0
1.05,3.0,4.0,1230.0,0,1,0,0,0,2,1.0,3.0,69.0,0.0,3.0,4.0
16.0,6.0,5.0,5993.32,0,0,0,0,0,2,3.0,3.0,95.0,1.0,0.0,1.0
8.5,12.0,12.0,1603.24,0,0,0,0,0,0,3.0,1.0,123.0,1.0,2.0,4.0
2.7,4.0,4.0,2211.2000000000003,0,1,0,0,1,2,1.0,3.0,145.0,0.0,0.0,3.0
2.1,3.0,4.0,2068.0,0,1,0,0,0,0,2.0,3.0,72.0,0.0,3.0,4.0
0.78,3.0,3.0,1210.0,0,0,0,1,0,2,3.0,3.0,190.0,0.0,3.0,3.0
4.0,4.0,4.0,5995.0,0,1,0,0,0,2,3.0,3.0,152.0,1.0,3.0,4.0
0.6,2.0,2.0,560.0,0,0,0,0,0,2,3.0,0.0,174.0,1.0,0.0,0.0
0.85,4.0,4.0,1743.12,0,0,0,0,0,2,3.0,3.0,177.0,1.0,0.0,3.0
5.15,9.0,9.0,1937.0,0,0,1,0,0,0,3.0,3.0,123.0,1.0,2.0,4.0
1.0,2.0,2.0,1148.0,1,0,0,0,0,0,2.0,3.0,165.0,0.0,2.0,1.0
2.25,3.0,3.0,1442.0,0,0,0,0,0,0,3.0,2.0,150.0,1.0,0.0,1.0
2.5,4.0,5.0,1950.0,0,0,0,0,1,0,3.0,0.0,124.0,0.0,1.0,3.0
0.4,2.0,2.0,597.5040889999999,0,0,0,0,0,2,1.0,3.0,190.0,0.0,1.0,1.0
4.6,6.0,4.0,1464.0,0,0,0,0,1,2,3.0,2.0,103.0,1.0,0.0,4.0
5.25,4.0,6.0,3600.0,0,1,0,0,0,0,1.0,3.0,76.0,0.0,3.0,4.0
0.9,6.0,4.0,904.0,0,1,0,0,1,0,3.0,2.0,150.0,1.0,1.0,3.0
4.15,5.0,4.0,2249.0,0,0,0,0,0,0,3.0,2.0,81.0,1.0,1.0,1.0
0.4,2.0,2.0,455.2000000000001,0,0,0,0,0,2,2.0,3.0,66.0,0.0,1.0,0.0
4.25,3.0,3.0,1600.0,1,0,0,0,0,2,1.0,4.0,141.0,0.0,0.0,3.0
0.52,1.0,1.0,420.0,0,0,0,0,0,2,3.0,2.0,134.0,0.0,1.0,0.0
0.7,3.0,2.0,689.0,1,0,0,0,0,2,3.0,1.0,114.0,1.0,0.0,0.0
1.75,3.0,3.0,1240.00128,0,1,0,0,0,0,1.0,3.0,167.0,0.0,3.0,3.0
0.38,2.0,2.0,594.920753,0,0,0,0,0,2,1.0,3.0,178.0,0.0,0.0,1.0
1.86,3.0,3.0,1944.0,0,1,0,0,0,0,1.0,0.0,124.0,0.0,2.0,4.0
3.78,3.0,3.0,2295.0,0,0,0,0,0,2,3.0,4.0,137.0,0.0,1.0,3.0
1.3,5.0,5.0,2200.0,1,1,1,0,0,0,3.0,2.0,89.0,0.0,1.0,1.0
1.3,3.0,3.0,1300.0,0,0,0,0,0,2,3.0,2.0,102.0,0.0,0.0,1.0
0.6,2.0,2.0,1250.0,0,0,0,0,0,2,1.0,1.0,179.0,0.0,0.0,3.0
5.4,4.0,5.0,2605.0,1,1,1,1,0,0,3.0,3.0,152.0,1.0,3.0,4.0
4.5,16.0,16.0,1797.0,0,0,0,0,0,0,3.0,3.0,74.0,1.0,0.0,4.0
2.5,5.0,4.0,1398.8,0,0,1,0,0,2,3.0,2.0,74.0,1.0,0.0,3.0
1.25,3.0,3.0,1584.0,0,1,0,0,0,2,3.0,3.0,167.0,0.0,3.0,1.0
0.75,2.0,2.0,1350.135,0,0,0,0,0,2,3.0,0.0,190.0,0.0,2.0,1.0
2.51,3.0,3.0,1356.0,1,0,0,0,0,2,3.0,1.0,78.0,0.0,1.0,4.0
0.68,2.0,2.0,580.0,0,0,0,0,1,2,1.0,1.0,111.0,0.0,2.0,3.0
1.4,3.0,3.0,2208.202,0,0,0,0,0,2,1.0,3.0,158.0,0.0,0.0,3.0
1.15,5.0,3.0,1345.0,0,0,0,1,0,2,3.0,2.0,150.0,1.0,0.0,1.0
3.75,4.0,4.0,1449.0,0,1,0,0,0,0,3.0,0.0,132.0,1.0,0.0,3.0
0.84,2.0,2.0,1179.941,0,0,0,0,0,2,1.0,1.0,148.0,0.0,0.0,1.0
1.9,3.0,3.0,1450.0,0,0,0,1,0,2,2.0,1.0,64.0,0.0,3.0,4.0
0.65,2.0,2.0,1130.0,0,0,1,0,0,2,3.0,0.0,88.0,1.0,0.0,0.0
0.85,3.0,3.0,1129.8,0,0,0,0,0,2,3.0,0.0,114.0,1.0,0.0,2.0
1.2,3.0,2.0,1446.0,1,0,0,1,0,0,2.0,3.0,66.0,0.0,3.0,4.0
1.25,3.0,4.0,1568.0,0,0,0,0,0,2,1.0,4.0,165.0,0.0,1.0,4.0
1.45,3.0,3.0,1794.0,0,0,0,0,0,2,2.0,3.0,171.0,0.0,1.0,3.0
0.35,2.0,2.0,554.1255719999999,0,0,0,0,0,2,1.0,1.0,183.0,0.0,3.0,1.0
1.49,4.0,5.0,1890.0,0,1,0,0,0,0,1.0,3.0,169.0,0.0,2.0,4.0
0.55,2.0,2.0,1050.0,0,0,0,0,0,2,1.0,3.0,60.0,0.0,1.0,2.0
1.6,4.0,4.0,1400.0,1,0,0,0,1,2,3.0,3.0,152.0,0.0,1.0,3.0
2.0,4.0,5.0,2475.0,0,1,0,0,0,0,2.0,3.0,177.0,0.0,2.0,4.0
1.9,4.0,4.0,1500.0,0,0,1,0,0,2,1.0,3.0,149.0,0.0,3.0,1.0
7.35,4.0,5.0,3218.0,1,1,1,1,0,0,3.0,0.0,124.0,1.0,3.0,1.0
1.0,3.0,2.0,100.0,0,0,0,1,0,2,3.0,2.0,46.0,1.0,0.0,1.0
1.45,3.0,3.0,1700.0,0,0,0,0,1,0,1.0,3.0,130.0,0.0,2.0,4.0
0.65,3.0,3.0,1414.0,0,0,0,0,0,2,3.0,0.0,177.0,0.0,1.0,3.0
6.21,6.0,6.0,2702.0,1,1,1,1,0,2,3.0,2.0,135.0,1.0,1.0,4.0
1.65,3.0,4.0,1560.0,0,1,1,0,0,2,2.0,3.0,151.0,0.0,1.0,3.0
0.48,3.0,2.0,800.0,0,0,0,0,0,2,3.0,1.0,150.0,0.0,0.0,0.0
4.05,3.0,3.0,1950.0,0,1,1,0,0,2,3.0,0.0,125.0,1.0,1.0,3.0
0.6,1.0,1.0,588.0,0,0,0,0,0,0,1.0,0.0,88.0,0.0,2.0,0.0
0.95,1.0,1.0,871.96,0,0,0,0,0,2,2.0,3.0,146.0,0.0,1.0,0.0
0.32,2.0,2.0,524.0,0,0,0,0,0,2,3.0,1.0,181.0,0.0,1.0,1.0
2.2,4.0,5.0,1968.0,0,1,0,1,0,2,3.0,3.0,169.0,0.0,3.0,4.0
0.4,2.0,2.0,595.0,0,0,0,0,0,2,2.0,1.0,190.0,0.0,1.0,3.0
1.0,3.0,2.0,1010.0,0,0,0,0,0,2,3.0,1.0,106.0,0.0,3.0,3.0
9.9,2.0,2.0,1800.0,0,0,0,0,0,2,3.0,0.0,68.0,1.0,0.0,1.0
8.25,5.0,6.0,2702.0,1,1,1,1,0,0,3.0,0.0,120.0,1.0,2.0,4.0
2.6,3.0,3.0,1368.8000000000002,0,0,0,0,0,2,2.0,1.0,71.0,0.0,1.0,1.0
1.25,2.0,2.0,1385.0,0,0,0,0,0,2,2.0,4.0,105.0,0.0,1.0,4.0
0.55,1.0,1.0,753.2,0,0,0,0,0,2,3.0,2.0,99.0,1.0,0.0,2.0
0.65,3.0,2.0,763.0,0,0,0,0,0,2,1.0,1.0,66.0,0.0,2.0,1.0
0.98,3.0,4.0,1510.0,0,1,0,0,1,2,1.0,3.0,110.0,0.0,1.0,3.0
0.6,5.0,4.0,1055.0,1,0,0,0,0,0,3.0,3.0,33.0,1.0,0.0,4.0
6.75,5.0,4.0,3423.0,1,1,1,0,0,2,3.0,2.0,125.0,1.0,2.0,1.0
1.2,3.0,3.0,1192.0,0,0,0,0,0,0,2.0,3.0,160.0,0.0,0.0,3.0
0.34,2.0,2.0,269.0,0,0,0,0,0,2,3.0,0.0,46.0,1.0,0.0,1.0
2.0,2.0,2.0,1380.0,0,0,0,0,0,2,1.0,3.0,92.0,0.0,1.0,1.0
0.9,2.0,2.0,882.4000000000001,1,0,0,0,1,2,3.0,1.0,173.0,0.0,2.0,1.0
2.8,4.0,4.0,1975.0,1,1,0,0,0,0,3.0,3.0,144.0,0.0,2.0,3.0
2.75,4.0,4.0,1650.0,1,1,0,0,0,0,3.0,3.0,144.0,0.0,3.0,3.0
8.5,4.0,6.0,3240.0,0,1,0,1,1,2,3.0,2.0,124.0,1.0,1.0,3.0
0.9,3.0,3.0,1537.148,0,0,0,0,0,0,1.0,0.0,110.0,0.0,2.0,3.0
4.63,3.0,5.0,2472.0,0,1,0,0,1,2,1.0,1.0,92.0,0.0,3.0,4.0
1.6,3.0,3.0,1800.0,0,0,0,0,1,0,1.0,2.0,124.0,0.0,1.0,4.0
1.9,4.0,4.0,1750.0,1,1,0,1,1,2,1.0,3.0,177.0,0.0,1.0,4.0
1.05,3.0,2.0,1350.0,0,0,0,0,0,0,3.0,1.0,114.0,0.0,0.0,1.0
1.25,3.0,3.0,1138.4,1,0,0,0,1,2,3.0,1.0,173.0,0.0,2.0,3.0
1.76,4.0,4.0,1670.0,0,0,0,0,0,0,1.0,3.0,175.0,0.0,3.0,4.0
0.9,3.0,3.0,1620.0,0,1,0,1,0,2,2.0,3.0,168.0,0.0,2.0,3.0
0.95,4.0,3.0,1564.8000000000002,0,0,0,0,0,2,3.0,0.0,177.0,0.0,2.0,3.0
1.4,2.0,2.0,800.0,0,0,0,0,0,2,2.0,3.0,152.0,0.0,0.0,1.0
2.7,3.0,4.0,1650.0,0,1,0,0,0,0,3.0,3.0,78.0,0.0,1.0,4.0
1.38,3.0,3.0,2177.0,0,0,0,0,0,2,3.0,0.0,72.0,0.0,0.0,0.0
2.63,4.0,4.0,2750.0,0,1,0,0,0,0,4.0,3.0,66.0,0.0,3.0,4.0
2.64,3.0,4.0,1801.1018592,0,1,0,1,0,0,3.0,0.0,125.0,0.0,3.0,4.0
12.0,4.0,5.0,2841.0,0,1,1,1,0,0,3.0,3.0,98.0,1.0,2.0,4.0
0.9,3.0,2.0,896.0,0,0,0,0,0,2,3.0,3.0,190.0,0.0,3.0,1.0
1.1,2.0,2.0,1015.2,0,0,0,0,1,2,2.0,4.0,66.0,0.0,2.0,3.0
4.4,6.0,6.0,2884.0,1,1,1,1,0,1,3.0,0.0,125.0,1.0,2.0,3.0
3.25,3.0,3.0,1657.6,0,0,0,0,0,2,2.0,3.0,71.0,0.0,2.0,3.0
0.54,2.0,2.0,845.0,0,0,0,1,0,2,3.0,3.0,190.0,0.0,3.0,1.0
1.72,4.0,4.0,1576.0,0,0,0,0,0,2,2.0,3.0,149.0,0.0,2.0,0.0
2.0,3.0,3.0,2400.096,0,0,0,0,0,2,0.0,2.0,113.0,0.0,0.0,4.0
1.25,3.0,3.0,1200.0,0,1,0,0,0,2,2.0,0.0,175.0,0.0,2.0,3.0
1.08,2.0,2.0,76.44,0,0,0,0,0,2,1.0,1.0,105.0,0.0,1.0,3.0
3.5,3.0,2.0,160.0,0,0,1,0,0,0,3.0,0.0,112.0,1.0,2.0,3.0
4.75,3.0,5.0,3010.4,0,1,0,0,0,0,3.0,3.0,77.0,0.0,1.0,4.0
3.6,4.0,4.0,2432.0,0,0,0,0,0,0,3.0,1.0,176.0,1.0,1.0,3.0
0.42,2.0,2.0,498.4,0,0,0,0,0,2,3.0,1.0,190.0,0.0,2.0,1.0
12.0,5.0,6.0,6000.0,1,1,0,0,0,0,3.0,3.0,72.0,1.0,3.0,3.0
0.78,2.0,2.0,1080.0,1,0,0,0,0,2,1.0,4.0,190.0,0.0,2.0,3.0
0.71,4.0,2.0,700.0,0,0,0,0,0,2,3.0,1.0,66.0,1.0,0.0,0.0
0.95,2.0,2.0,1200.0,0,0,0,0,0,0,1.0,3.0,167.0,0.0,2.0,3.0
1.35,2.0,2.0,1125.751,0,0,0,0,0,2,3.0,0.0,98.0,0.0,0.0,1.0
0.9,2.0,2.0,960.0,0,0,0,0,1,2,1.0,1.0,73.0,0.0,1.0,3.0
0.75,4.0,2.0,1173.0,0,0,0,0,0,2,3.0,2.0,99.0,1.0,0.0,1.0
1.39,3.0,3.0,1728.0,1,1,0,0,0,0,2.0,3.0,165.0,0.0,3.0,4.0
9.01,4.0,4.0,5608.0,0,1,1,0,0,2,3.0,3.0,145.0,1.0,3.0,4.0
2.0,3.0,3.0,1431.2,0,0,0,0,0,2,1.0,1.0,105.0,0.0,0.0,4.0
1.5,3.0,3.0,1560.0,0,0,0,0,1,2,2.0,3.0,111.0,0.0,1.0,3.0
4.0,4.0,5.0,2500.0,0,1,0,0,0,0,1.0,3.0,154.0,0.0,3.0,4.0
0.68,3.0,3.0,1526.032,0,0,0,0,0,2,3.0,0.0,63.0,0.0,0.0,3.0
1.41,2.0,2.0,1094.4,0,0,0,0,1,2,0.0,3.0,64.0,0.0,1.0,3.0
0.95,4.0,5.0,1500.0,0,0,0,0,0,2,2.0,3.0,177.0,0.0,0.0,4.0
1.75,3.0,3.0,1825.008,0,0,0,0,0,2,2.0,3.0,169.0,0.0,1.0,1.0
3.4,3.0,3.0,2720.0,0,0,0,0,0,2,3.0,1.0,142.0,0.0,2.0,4.0
2.35,4.0,4.0,2400.0,0,1,0,0,0,2,1.0,0.0,151.0,0.0,2.0,4.0
1.35,3.0,4.0,1250.0,0,1,0,1,0,0,1.0,3.0,64.0,0.0,3.0,4.0
1.76,3.0,3.0,1240.00128,0,1,0,0,0,0,1.0,3.0,167.0,0.0,3.0,3.0
1.6,3.0,5.0,1161.0,0,1,0,0,0,2,1.0,3.0,151.0,0.0,2.0,3.0
1.45,3.0,3.0,1500.0,0,0,0,0,1,0,1.0,3.0,164.0,0.0,3.0,3.0
16.0,4.0,4.0,4499.0,1,0,1,1,0,2,3.0,3.0,96.0,1.0,0.0,3.0
4.1,3.0,3.0,1459.0,0,0,0,0,0,1,3.0,1.0,92.0,0.0,3.0,4.0
0.73,2.0,2.0,870.0,1,0,1,1,0,2,3.0,3.0,168.0,0.0,3.0,4.0
0.67,2.0,2.0,1088.0,0,0,0,0,0,2,1.0,3.0,170.0,0.0,3.0,0.0
1.3,2.0,3.0,850.0,1,0,0,0,0,0,1.0,3.0,170.0,0.0,1.0,3.0
1.8,3.0,3.0,1240.00128,0,1,0,0,0,0,1.0,3.0,167.0,0.0,2.0,3.0
1.34,3.0,3.0,1350.0,1,0,0,0,0,2,2.0,3.0,65.0,0.0,2.0,4.0
1.63,3.0,5.0,1161.0,0,1,0,0,0,2,2.0,3.0,151.0,0.0,1.0,3.0
